City,Vehicle Type,Weather,Economic Condition,Day Of Week,Hour Of Day,Speed,Is Peak Hour,Random Event Occurred,Energy Consumption,Traffic Density
Ecoopolis,Autonomous Vehicle,Rainy,Booming,Sunday,20,76.4374,0,0,61.1499,0.1593
AquaCity,Flying Car,Rainy,Booming,Sunday,8,24.747,0,0,29.6965,0.5526
MetropolisX,Autonomous Vehicle,Solar Flare,Booming,Tuesday,0,34.6763,0,0,31.5239,0.6122
AquaCity,Drone,Clear,Booming,Tuesday,13,40.5715,0,0,20.2858,0.5236
MetropolisX,Car,Solar Flare,Booming,Saturday,18,101.7466,0,0,101.7466,0.7214
Ecoopolis,Flying Car,Clear,Recession,Thursday,19,36.2823,0,0,43.5388,0.1589
Neuroburg,Autonomous Vehicle,Snowy,Recession,Saturday,21,77.213,0,0,73.888,0.0343
SolarisVille,Autonomous Vehicle,Solar Flare,Recession,Tuesday,20,23.5428,0,0,20.927,0.1156
AquaCity,Drone,Rainy,Booming,Thursday,20,88.6236,0,0,44.3118,0.5247
SolarisVille,Autonomous Vehicle,Snowy,Booming,Wednesday,1,39.6224,0,0,31.6979,0.3708
TechHaven,Autonomous Vehicle,Electromagnetic Storm,Recession,Thursday,18,59.4927,1,0,42.171,0.0661
AquaCity,Autonomous Vehicle,Electromagnetic Storm,Stable,Wednesday,16,99.8741,0,0,79.8993,0.3663
TechHaven,Autonomous Vehicle,Clear,Recession,Sunday,3,85.1517,0,0,77.4106,0.1022
SolarisVille,Autonomous Vehicle,Snowy,Stable,Tuesday,6,53.0596,0,0,42.4477,0.396
Ecoopolis,Car,Rainy,Booming,Friday,21,85.6798,0,0,85.6798,0.3626
Ecoopolis,Flying Car,Clear,Recession,Tuesday,9,50.1167,0,0,66.8222,0.168
Ecoopolis,Autonomous Vehicle,Solar Flare,Recession,Friday,19,30.1829,0,0,26.8292,0.1165
AquaCity,Autonomous Vehicle,Rainy,Recession,Sunday,22,37.6471,0,1,30.1176,0.2236
TechHaven,Autonomous Vehicle,Electromagnetic Storm,Stable,Friday,2,17.9582,0,0,17.1849,0.2769
Neuroburg,Autonomous Vehicle,Clear,Booming,Sunday,7,88.9721,0,1,80.8838,0.1059
Neuroburg,Autonomous Vehicle,Snowy,Stable,Tuesday,12,54.8982,0,0,58.3713,0.0798
TechHaven,Autonomous Vehicle,Solar Flare,Recession,Sunday,3,116.1032,0,0,105.5484,0.0629
Neuroburg,Flying Car,Solar Flare,Booming,Thursday,22,92.5547,0,0,126.211,0.1175
TechHaven,Autonomous Vehicle,Rainy,Stable,Sunday,5,63.8932,0,0,61.1418,0.3228
Neuroburg,Autonomous Vehicle,Solar Flare,Recession,Sunday,4,73.174,0,0,66.5218,0.0426
Neuroburg,Drone,Electromagnetic Storm,Booming,Tuesday,4,89.4315,0,0,53.4877,0.1131
Neuroburg,Drone,Solar Flare,Stable,Saturday,5,82.315,0,0,46.7699,0.1021
MetropolisX,Autonomous Vehicle,Clear,Booming,Tuesday,7,73.6418,1,0,53.5577,0.3915
SolarisVille,Autonomous Vehicle,Rainy,Recession,Saturday,0,85.465,0,0,68.372,0.2093
AquaCity,Autonomous Vehicle,Solar Flare,Stable,Wednesday,1,45.2946,0,0,36.2357,0.4555
SolarisVille,Autonomous Vehicle,Electromagnetic Storm,Booming,Monday,15,109.7717,0,0,87.8174,0.434
TechHaven,Autonomous Vehicle,Snowy,Stable,Thursday,1,30.7265,0,0,29.4034,0.2205
AquaCity,Autonomous Vehicle,Electromagnetic Storm,Stable,Thursday,3,108.0,0,0,93.6956,0.4577
MetropolisX,Drone,Snowy,Recession,Saturday,18,49.0421,0,0,29.3314,0.2934
MetropolisX,Autonomous Vehicle,Rainy,Recession,Monday,11,69.5598,0,0,66.5644,0.1139
Ecoopolis,Drone,Electromagnetic Storm,Booming,Friday,1,52.2686,0,0,26.1343,0.2339
MetropolisX,Drone,Clear,Stable,Tuesday,23,68.4385,0,1,38.8855,0.5546
TechHaven,Autonomous Vehicle,Clear,Recession,Friday,3,32.0637,0,0,29.1488,0.0526
AquaCity,Drone,Clear,Stable,Sunday,5,95.3626,0,0,47.6813,0.7763
SolarisVille,Autonomous Vehicle,Solar Flare,Booming,Thursday,2,37.2076,0,1,29.7661,0.1806
Ecoopolis,Drone,Solar Flare,Recession,Saturday,16,29.5353,0,0,14.7676,0.0638
AquaCity,Autonomous Vehicle,Electromagnetic Storm,Recession,Tuesday,20,103.343,0,0,91.8604,0.1394
Ecoopolis,Autonomous Vehicle,Rainy,Booming,Thursday,14,61.6368,0,0,49.3094,0.1829
Ecoopolis,Drone,Snowy,Stable,Sunday,6,86.4,0,0,50.3661,0.3594
Neuroburg,Autonomous Vehicle,Snowy,Booming,Wednesday,12,62.5471,0,0,59.8537,0.0687
SolarisVille,Autonomous Vehicle,Rainy,Stable,Saturday,3,58.5469,0,0,46.8375,0.7383
TechHaven,Autonomous Vehicle,Snowy,Booming,Sunday,17,30.793,0,0,29.467,0.2617
Ecoopolis,Drone,Electromagnetic Storm,Stable,Monday,4,61.2536,0,0,30.6268,0.244
AquaCity,Autonomous Vehicle,Solar Flare,Stable,Saturday,19,62.0676,0,0,49.6541,0.6684
SolarisVille,Autonomous Vehicle,Solar Flare,Booming,Saturday,18,49.1374,0,0,39.3099,0.1737
SolarisVille,Autonomous Vehicle,Solar Flare,Booming,Monday,22,119.6784,0,0,95.7427,0.0917
AquaCity,Car,Electromagnetic Storm,Recession,Wednesday,19,56.5895,0,0,56.5895,0.5268
Neuroburg,Autonomous Vehicle,Electromagnetic Storm,Booming,Thursday,5,57.087,0,0,54.6287,0.119
MetropolisX,Autonomous Vehicle,Snowy,Stable,Tuesday,7,108.3456,1,0,97.2183,0.4503
SolarisVille,Autonomous Vehicle,Rainy,Booming,Friday,17,40.9614,1,1,32.7691,0.3716
SolarisVille,Drone,Clear,Stable,Monday,22,48.0024,0,0,24.0012,0.4259
SolarisVille,Drone,Electromagnetic Storm,Stable,Saturday,22,33.2762,0,0,16.6381,0.6352
MetropolisX,Autonomous Vehicle,Solar Flare,Booming,Sunday,6,38.7096,0,0,35.1905,0.3481
Neuroburg,Autonomous Vehicle,Snowy,Stable,Thursday,12,93.2341,0,0,89.2192,0.0641
Neuroburg,Autonomous Vehicle,Rainy,Recession,Friday,2,87.3891,0,0,83.626,0.0633
TechHaven,Autonomous Vehicle,Clear,Recession,Friday,17,110.2944,1,0,80.2141,0.1078
AquaCity,Flying Car,Rainy,Recession,Sunday,14,55.9811,1,0,67.1773,0.1769
MetropolisX,Drone,Clear,Stable,Thursday,10,26.7823,0,0,15.2172,0.5143
TechHaven,Drone,Rainy,Booming,Monday,5,68.218,0,0,40.8002,0.3588
AquaCity,Car,Snowy,Booming,Monday,0,28.1458,0,1,28.1458,0.8484
Neuroburg,Autonomous Vehicle,Solar Flare,Booming,Friday,8,77.6608,1,0,56.4806,0.188
TechHaven,Autonomous Vehicle,Rainy,Booming,Wednesday,19,42.2358,0,0,58.4738,0.293
MetropolisX,Autonomous Vehicle,Clear,Booming,Friday,18,43.6283,1,0,32.0502,0.6465
SolarisVille,Drone,Snowy,Recession,Thursday,23,57.4554,0,0,28.7277,0.0808
MetropolisX,Autonomous Vehicle,Electromagnetic Storm,Stable,Tuesday,1,44.4781,0,0,42.5628,0.3792
AquaCity,Drone,Snowy,Recession,Wednesday,19,70.5362,0,0,39.1868,0.2592
Ecoopolis,Car,Clear,Stable,Sunday,21,71.9452,0,0,71.9452,0.4317
Neuroburg,Autonomous Vehicle,Snowy,Booming,Friday,8,108.3456,1,0,100.3189,0.1186
AquaCity,Flying Car,Rainy,Recession,Tuesday,14,62.595,0,0,75.114,0.0846
Neuroburg,Autonomous Vehicle,Electromagnetic Storm,Stable,Friday,10,26.8119,0,0,25.6573,0.0702
SolarisVille,Drone,Clear,Booming,Tuesday,4,30.6419,0,0,15.321,0.3443
TechHaven,Autonomous Vehicle,Solar Flare,Booming,Thursday,16,69.3112,0,0,63.0102,0.3408
MetropolisX,Drone,Snowy,Stable,Thursday,7,49.4747,1,0,26.0393,0.6647
TechHaven,Autonomous Vehicle,Clear,Booming,Tuesday,16,69.6157,0,0,63.287,0.3077
MetropolisX,Autonomous Vehicle,Clear,Stable,Thursday,19,69.2567,0,0,63.5966,0.323
TechHaven,Autonomous Vehicle,Solar Flare,Booming,Monday,8,21.5096,1,0,15.6434,0.3116
Neuroburg,Autonomous Vehicle,Snowy,Stable,Wednesday,7,101.2529,1,0,77.5141,0.0788
Ecoopolis,Car,Snowy,Booming,Saturday,11,73.446,0,0,73.446,0.2545
SolarisVille,Autonomous Vehicle,Snowy,Booming,Wednesday,3,59.0302,0,0,47.2242,0.2701
Ecoopolis,Autonomous Vehicle,Electromagnetic Storm,Booming,Sunday,22,68.5156,0,0,54.8125,0.2832
TechHaven,Autonomous Vehicle,Snowy,Booming,Tuesday,4,19.022,0,0,18.2029,0.3621
TechHaven,Autonomous Vehicle,Solar Flare,Booming,Tuesday,14,62.473,0,0,56.7936,0.2223
AquaCity,Autonomous Vehicle,Solar Flare,Stable,Tuesday,13,29.323,0,0,23.4584,0.4108
AquaCity,Drone,Solar Flare,Stable,Friday,15,73.7866,0,0,36.8933,0.7025
AquaCity,Flying Car,Clear,Booming,Sunday,12,86.4,1,0,113.8166,0.5568
Ecoopolis,Drone,Clear,Booming,Friday,18,23.8097,1,0,11.9049,0.1843
TechHaven,Drone,Rainy,Recession,Sunday,3,93.6352,0,0,56.0019,0.0963
MetropolisX,Flying Car,Rainy,Stable,Tuesday,18,85.1593,1,1,97.7905,0.7708
SolarisVille,Drone,Clear,Stable,Thursday,17,19.9018,1,0,9.9509,0.422
TechHaven,Autonomous Vehicle,Solar Flare,Stable,Sunday,16,92.3149,0,0,83.9227,0.1718
Ecoopolis,Autonomous Vehicle,Snowy,Booming,Tuesday,20,26.2621,0,0,23.3441,0.3257
MetropolisX,Autonomous Vehicle,Rainy,Stable,Tuesday,1,29.0539,0,0,27.8028,0.5131
TechHaven,Autonomous Vehicle,Snowy,Stable,Tuesday,9,70.6895,0,0,67.6455,0.1417
AquaCity,Autonomous Vehicle,Clear,Booming,Friday,7,53.5348,1,0,42.8279,0.4964
AquaCity,Flying Car,Electromagnetic Storm,Recession,Thursday,5,48.2342,0,0,57.8811,0.3289
TechHaven,Autonomous Vehicle,Rainy,Recession,Sunday,18,14.736,0,0,14.1014,0.1349
Neuroburg,Autonomous Vehicle,Clear,Stable,Tuesday,2,34.5337,0,0,31.3942,0.099
SolarisVille,Autonomous Vehicle,Clear,Booming,Friday,9,41.6741,0,0,33.3392,0.4769
TechHaven,Flying Car,Clear,Booming,Tuesday,8,65.3955,1,0,71.3405,0.3678
AquaCity,Drone,Clear,Booming,Wednesday,17,86.4,1,0,53.8603,0.6422
SolarisVille,Car,Rainy,Stable,Saturday,23,71.6766,0,0,79.6407,0.4602
SolarisVille,Drone,Rainy,Recession,Thursday,23,52.9774,0,1,26.4887,0.1639
Neuroburg,Drone,Electromagnetic Storm,Recession,Friday,16,61.3629,0,0,36.7003,0.0251
Ecoopolis,Drone,Rainy,Recession,Tuesday,4,20.0226,0,0,10.0113,0.1042
TechHaven,Drone,Electromagnetic Storm,Booming,Wednesday,10,69.334,0,0,41.4677,0.2483
Neuroburg,Autonomous Vehicle,Rainy,Booming,Wednesday,9,84.6384,0,0,80.9937,0.0708
TechHaven,Drone,Rainy,Recession,Monday,18,35.6998,1,0,17.0813,0.1146
MetropolisX,Autonomous Vehicle,Snowy,Stable,Wednesday,16,31.0797,0,0,29.7414,0.4156
MetropolisX,Autonomous Vehicle,Clear,Recession,Thursday,13,38.3829,0,0,34.8936,0.0871
SolarisVille,Autonomous Vehicle,Snowy,Recession,Tuesday,7,49.5206,1,0,39.6165,0.2051
Neuroburg,Drone,Electromagnetic Storm,Stable,Monday,1,76.9411,0,0,46.0174,0.0797
AquaCity,Autonomous Vehicle,Clear,Booming,Friday,7,33.0221,1,0,26.4177,0.4645
Ecoopolis,Autonomous Vehicle,Snowy,Stable,Wednesday,22,64.5902,0,0,51.6722,0.1367
AquaCity,Drone,Snowy,Stable,Thursday,21,38.9909,0,0,19.4954,0.5381
AquaCity,Autonomous Vehicle,Electromagnetic Storm,Recession,Thursday,11,53.5564,0,0,42.8451,0.2437
MetropolisX,Autonomous Vehicle,Snowy,Booming,Sunday,16,56.1362,0,0,47.2726,0.7972
Ecoopolis,Autonomous Vehicle,Rainy,Booming,Wednesday,21,77.76,0,0,82.0969,0.2145
MetropolisX,Drone,Rainy,Stable,Sunday,23,62.0829,0,0,45.3823,0.9384
MetropolisX,Autonomous Vehicle,Snowy,Booming,Saturday,5,35.0646,0,0,33.5546,0.4153
TechHaven,Autonomous Vehicle,Snowy,Stable,Tuesday,5,11.8209,0,0,15.711,0.3014
MetropolisX,Autonomous Vehicle,Clear,Booming,Wednesday,15,94.6022,0,0,86.002,0.4121
Ecoopolis,Drone,Electromagnetic Storm,Recession,Tuesday,15,61.7288,0,0,30.8644,0.0521
MetropolisX,Autonomous Vehicle,Rainy,Recession,Wednesday,1,85.3044,0,0,81.6311,0.4378
SolarisVille,Car,Electromagnetic Storm,Booming,Sunday,20,110.8596,0,0,110.8596,0.2864
Neuroburg,Autonomous Vehicle,Rainy,Stable,Friday,9,90.346,0,0,96.0617,0.0593
TechHaven,Drone,Snowy,Recession,Tuesday,6,47.2862,0,0,28.2812,0.0465
SolarisVille,Autonomous Vehicle,Clear,Stable,Saturday,13,64.939,1,0,51.9512,0.3721
Neuroburg,Autonomous Vehicle,Rainy,Recession,Thursday,22,30.4668,0,0,29.1548,0.0367
Ecoopolis,Flying Car,Clear,Recession,Saturday,14,68.2963,1,0,81.9556,0.0774
MetropolisX,Autonomous Vehicle,Clear,Booming,Wednesday,6,68.1947,0,0,61.9952,0.3518
TechHaven,Autonomous Vehicle,Snowy,Booming,Monday,6,87.168,0,0,83.4144,0.2587
Ecoopolis,Drone,Rainy,Booming,Monday,5,75.7088,0,0,37.8544,0.1952
AquaCity,Autonomous Vehicle,Clear,Recession,Friday,9,101.5454,0,0,81.2363,0.182
SolarisVille,Autonomous Vehicle,Rainy,Recession,Monday,21,51.5759,0,0,45.8453,0.229
SolarisVille,Drone,Electromagnetic Storm,Stable,Sunday,12,46.2148,1,0,23.1074,0.5221
AquaCity,Autonomous Vehicle,Rainy,Recession,Friday,18,24.8243,1,0,22.066,0.2727
TechHaven,Autonomous Vehicle,Solar Flare,Booming,Tuesday,3,60.0578,0,0,54.598,0.3087
AquaCity,Autonomous Vehicle,Electromagnetic Storm,Recession,Tuesday,11,46.4633,0,0,37.1706,0.3026
Neuroburg,Autonomous Vehicle,Snowy,Stable,Sunday,0,23.5808,0,1,22.5654,0.0763
TechHaven,Autonomous Vehicle,Solar Flare,Stable,Saturday,0,61.3417,0,0,55.7652,0.2334
MetropolisX,Autonomous Vehicle,Solar Flare,Recession,Saturday,0,80.3414,0,0,64.2731,0.75
TechHaven,Autonomous Vehicle,Snowy,Recession,Sunday,22,16.9015,0,0,22.4634,0.1
SolarisVille,Autonomous Vehicle,Clear,Booming,Sunday,18,97.5759,0,1,78.0607,0.3366
Ecoopolis,Drone,Electromagnetic Storm,Booming,Sunday,10,27.876,0,0,13.938,0.4125
SolarisVille,Autonomous Vehicle,Solar Flare,Recession,Monday,14,39.9477,0,0,31.9581,0.0572
Ecoopolis,Autonomous Vehicle,Snowy,Recession,Thursday,16,35.1699,0,0,28.136,0.1303
SolarisVille,Autonomous Vehicle,Solar Flare,Recession,Saturday,0,36.0506,0,0,28.8405,0.0415
TechHaven,Autonomous Vehicle,Snowy,Stable,Wednesday,0,47.3062,0,0,45.2691,0.2515
Ecoopolis,Drone,Rainy,Stable,Wednesday,23,81.6549,0,0,40.8274,0.1401
TechHaven,Autonomous Vehicle,Rainy,Stable,Monday,16,89.4482,0,0,85.5964,0.1652
SolarisVille,Flying Car,Electromagnetic Storm,Stable,Tuesday,9,52.2715,0,0,62.7258,0.2954
MetropolisX,Autonomous Vehicle,Solar Flare,Booming,Thursday,1,71.8204,0,0,65.2913,0.6397
SolarisVille,Flying Car,Clear,Booming,Sunday,9,37.9364,0,0,45.5237,0.5917
Ecoopolis,Autonomous Vehicle,Rainy,Booming,Thursday,23,61.1489,0,0,48.9192,0.1836
Ecoopolis,Drone,Rainy,Booming,Friday,22,65.2972,0,1,40.8107,0.2162
Neuroburg,Drone,Snowy,Recession,Monday,22,75.0237,0,0,44.8707,0.0658
Ecoopolis,Autonomous Vehicle,Electromagnetic Storm,Booming,Monday,17,66.4043,1,0,53.1234,0.1391
Neuroburg,Drone,Snowy,Recession,Tuesday,12,78.0003,0,0,46.6509,0.0394
SolarisVille,Autonomous Vehicle,Solar Flare,Booming,Monday,7,39.7256,1,0,31.7805,0.1102
TechHaven,Drone,Electromagnetic Storm,Stable,Saturday,6,44.4423,0,0,26.5803,0.2313
SolarisVille,Flying Car,Rainy,Booming,Sunday,18,26.2236,0,0,31.4683,0.6958
TechHaven,Drone,Rainy,Recession,Wednesday,22,60.4831,0,1,36.1741,0.0326
MetropolisX,Flying Car,Rainy,Booming,Wednesday,22,107.6717,0,0,136.0064,0.9201
SolarisVille,Drone,Electromagnetic Storm,Recession,Thursday,7,51.6053,1,0,25.8027,0.2033
MetropolisX,Autonomous Vehicle,Rainy,Booming,Wednesday,3,44.3552,0,0,37.3518,0.7801
Neuroburg,Autonomous Vehicle,Electromagnetic Storm,Stable,Thursday,17,36.8167,1,0,28.1851,0.0595
SolarisVille,Autonomous Vehicle,Clear,Booming,Monday,0,33.4701,0,0,26.7761,0.3865
AquaCity,Car,Rainy,Stable,Monday,20,71.0884,0,0,71.0884,1.0858
Ecoopolis,Autonomous Vehicle,Snowy,Recession,Tuesday,12,66.2108,0,0,58.8541,0.1618
AquaCity,Drone,Electromagnetic Storm,Stable,Tuesday,15,76.3276,0,0,38.1638,0.4729
Ecoopolis,Autonomous Vehicle,Clear,Booming,Thursday,21,61.6663,0,0,54.8145,0.2457
AquaCity,Drone,Snowy,Booming,Wednesday,0,26.5644,0,0,13.2822,0.4965
Ecoopolis,Autonomous Vehicle,Rainy,Stable,Tuesday,13,79.954,0,1,63.9632,0.1467
SolarisVille,Car,Snowy,Stable,Wednesday,4,81.9769,0,0,81.9769,0.3447
Neuroburg,Autonomous Vehicle,Snowy,Stable,Friday,22,56.1152,0,1,53.6988,0.0626
TechHaven,Autonomous Vehicle,Snowy,Recession,Sunday,4,32.3397,0,0,30.9471,0.0626
AquaCity,Autonomous Vehicle,Electromagnetic Storm,Stable,Friday,17,65.1332,1,0,52.1065,0.4027
SolarisVille,Autonomous Vehicle,Solar Flare,Stable,Monday,15,26.1851,0,0,20.9481,0.2012
MetropolisX,Drone,Solar Flare,Booming,Monday,7,82.3864,1,0,37.4484,0.5919
Neuroburg,Autonomous Vehicle,Solar Flare,Stable,Wednesday,3,44.1129,0,0,40.1027,0.1211
TechHaven,Autonomous Vehicle,Electromagnetic Storm,Booming,Sunday,3,29.8204,0,0,28.5363,0.2972
Neuroburg,Autonomous Vehicle,Rainy,Recession,Wednesday,18,40.298,1,0,26.3677,0.0292
MetropolisX,Autonomous Vehicle,Electromagnetic Storm,Booming,Tuesday,5,74.7261,0,0,71.5083,0.409
AquaCity,Drone,Snowy,Recession,Sunday,15,31.6629,0,0,15.8315,0.3023
MetropolisX,Autonomous Vehicle,Clear,Stable,Monday,12,51.3677,0,0,57.0753,1.106
TechHaven,Autonomous Vehicle,Snowy,Booming,Tuesday,9,29.3188,0,0,28.0563,0.2661
AquaCity,Autonomous Vehicle,Snowy,Stable,Monday,22,81.1702,0,0,64.9362,0.4593
MetropolisX,Autonomous Vehicle,Rainy,Stable,Monday,18,48.768,1,0,37.7115,0.4824
AquaCity,Drone,Snowy,Booming,Sunday,20,62.2608,0,0,31.1304,0.5453
SolarisVille,Autonomous Vehicle,Clear,Booming,Wednesday,7,52.0213,1,0,52.0213,0.4234
SolarisVille,Autonomous Vehicle,Electromagnetic Storm,Stable,Tuesday,8,90.6348,1,0,72.5078,0.4795
Neuroburg,Autonomous Vehicle,Electromagnetic Storm,Booming,Monday,1,68.657,0,0,65.7005,0.1161
SolarisVille,Autonomous Vehicle,Rainy,Recession,Thursday,1,40.7879,0,0,32.6303,0.1679
TechHaven,Drone,Electromagnetic Storm,Recession,Wednesday,11,76.001,0,0,45.4551,0.0531
Neuroburg,Autonomous Vehicle,Rainy,Stable,Saturday,20,46.1045,0,0,44.1191,0.0735
MetropolisX,Drone,Snowy,Stable,Monday,20,19.5915,0,0,10.3113,0.7423
MetropolisX,Autonomous Vehicle,Solar Flare,Recession,Sunday,6,89.0536,0,0,80.9579,0.0596
MetropolisX,Drone,Electromagnetic Storm,Booming,Friday,23,47.6349,0,0,28.4897,0.6437
AquaCity,Autonomous Vehicle,Clear,Booming,Wednesday,22,76.1797,0,0,60.9437,0.6329
SolarisVille,Autonomous Vehicle,Electromagnetic Storm,Booming,Wednesday,13,38.8897,0,0,31.1117,0.2429
MetropolisX,Drone,Clear,Booming,Friday,10,39.0295,0,0,48.3996,1.09
TechHaven,Autonomous Vehicle,Snowy,Stable,Sunday,20,18.6137,0,0,17.8122,0.1761
Neuroburg,Autonomous Vehicle,Snowy,Stable,Saturday,16,25.0847,0,0,26.6717,0.0514
Ecoopolis,Autonomous Vehicle,Rainy,Recession,Sunday,14,32.0521,1,0,25.6417,0.108
AquaCity,Autonomous Vehicle,Rainy,Recession,Sunday,17,55.6707,0,0,44.5365,0.2677
TechHaven,Autonomous Vehicle,Electromagnetic Storm,Booming,Friday,18,45.9874,1,0,32.5978,0.3283
Ecoopolis,Drone,Electromagnetic Storm,Recession,Wednesday,7,84.48,1,0,43.9785,0.0864
Neuroburg,Autonomous Vehicle,Solar Flare,Recession,Saturday,10,42.3081,0,0,38.4619,0.0407
Ecoopolis,Autonomous Vehicle,Electromagnetic Storm,Booming,Wednesday,21,68.0298,0,0,60.4709,0.1307
Ecoopolis,Car,Clear,Booming,Monday,21,67.5156,0,0,67.5156,0.3581
Neuroburg,Autonomous Vehicle,Electromagnetic Storm,Recession,Saturday,23,18.5328,0,0,17.7348,0.0281
TechHaven,Drone,Rainy,Booming,Friday,13,89.9477,0,0,53.7965,0.1441
Ecoopolis,Autonomous Vehicle,Clear,Booming,Thursday,17,71.9519,1,0,57.5615,0.2496
MetropolisX,Drone,Snowy,Recession,Monday,4,60.4393,0,0,36.1479,0.2615
TechHaven,Autonomous Vehicle,Rainy,Stable,Friday,13,70.7883,0,0,67.74,0.1558
Ecoopolis,Drone,Electromagnetic Storm,Recession,Thursday,15,104.1212,0,0,52.0606,0.0861
SolarisVille,Drone,Rainy,Recession,Tuesday,5,66.0153,0,0,33.0076,0.1373
TechHaven,Autonomous Vehicle,Snowy,Booming,Sunday,5,57.9402,0,0,55.4452,0.3012
AquaCity,Flying Car,Electromagnetic Storm,Booming,Monday,15,108.0,0,0,132.8393,0.5824
SolarisVille,Drone,Clear,Stable,Monday,5,114.6936,0,0,57.3468,0.4661
Ecoopolis,Autonomous Vehicle,Rainy,Stable,Saturday,14,32.0302,1,0,25.6241,0.413
Neuroburg,Autonomous Vehicle,Rainy,Recession,Friday,5,56.5361,0,0,54.1016,0.0388
MetropolisX,Autonomous Vehicle,Snowy,Stable,Tuesday,18,103.823,1,0,80.2846,0.3938
Ecoopolis,Autonomous Vehicle,Snowy,Booming,Saturday,13,15.2988,1,0,12.2391,0.2248
MetropolisX,Drone,Snowy,Booming,Tuesday,9,34.7944,0,0,20.81,0.6438
Neuroburg,Drone,Electromagnetic Storm,Stable,Sunday,2,89.2107,0,0,53.3557,0.145
Neuroburg,Drone,Rainy,Recession,Saturday,1,69.9058,0,0,41.8097,0.0381
AquaCity,Car,Snowy,Booming,Saturday,0,80.2554,0,0,80.2554,0.4701
TechHaven,Drone,Rainy,Booming,Thursday,23,58.8328,0,0,35.1871,0.1369
MetropolisX,Autonomous Vehicle,Solar Flare,Stable,Monday,6,103.4886,0,0,94.0806,0.6635
TechHaven,Autonomous Vehicle,Electromagnetic Storm,Recession,Monday,20,38.3602,0,0,33.9892,0.085
Ecoopolis,Autonomous Vehicle,Clear,Recession,Friday,21,20.6956,0,0,18.3961,0.0811
SolarisVille,Drone,Rainy,Booming,Thursday,19,100.1256,0,0,50.0628,0.4186
TechHaven,Autonomous Vehicle,Solar Flare,Stable,Friday,5,58.5854,0,0,53.2594,0.2299
Ecoopolis,Autonomous Vehicle,Clear,Recession,Thursday,3,81.2359,0,0,64.9887,0.0994
AquaCity,Drone,Clear,Booming,Friday,8,39.3868,1,0,19.6934,0.3525
Neuroburg,Autonomous Vehicle,Clear,Stable,Tuesday,19,110.2457,0,0,85.661,0.0724
Ecoopolis,Car,Solar Flare,Recession,Friday,9,48.3178,0,0,48.3178,0.201
SolarisVille,Autonomous Vehicle,Rainy,Stable,Saturday,13,55.3291,1,0,44.2633,0.241
MetropolisX,Autonomous Vehicle,Rainy,Booming,Monday,7,25.3865,1,0,19.4346,0.4481
MetropolisX,Autonomous Vehicle,Snowy,Booming,Monday,14,29.2821,0,0,28.0211,0.335
Ecoopolis,Drone,Clear,Stable,Friday,15,66.5762,0,0,33.2881,0.2561
MetropolisX,Drone,Solar Flare,Recession,Thursday,12,44.1358,0,0,25.0772,0.4832
TechHaven,Autonomous Vehicle,Rainy,Booming,Wednesday,5,13.1553,0,0,12.5888,0.3003
Neuroburg,Drone,Snowy,Stable,Friday,12,70.4742,0,0,42.1496,0.1258
TechHaven,Autonomous Vehicle,Clear,Recession,Saturday,3,26.2272,0,0,33.1151,0.1205
AquaCity,Autonomous Vehicle,Snowy,Stable,Thursday,9,67.6368,0,0,54.1094,0.4334
Ecoopolis,Autonomous Vehicle,Clear,Recession,Wednesday,22,67.7304,0,0,54.1843,0.0427
AquaCity,Car,Rainy,Booming,Friday,15,81.8211,0,0,81.8211,0.3949
SolarisVille,Autonomous Vehicle,Solar Flare,Recession,Sunday,22,112.3457,0,0,89.8766,0.0548
MetropolisX,Autonomous Vehicle,Rainy,Recession,Friday,22,74.5343,0,1,71.3247,0.2092
Neuroburg,Autonomous Vehicle,Rainy,Stable,Tuesday,17,81.7244,1,0,69.5157,0.1093
Ecoopolis,Autonomous Vehicle,Snowy,Booming,Saturday,8,86.4,0,1,85.9338,0.3186
Ecoopolis,Autonomous Vehicle,Snowy,Booming,Tuesday,0,58.3169,0,0,46.6535,0.1707
TechHaven,Car,Rainy,Stable,Monday,7,36.3409,1,0,34.776,0.22
Neuroburg,Autonomous Vehicle,Snowy,Stable,Thursday,13,101.1194,0,0,96.7649,0.103
TechHaven,Autonomous Vehicle,Electromagnetic Storm,Stable,Thursday,6,36.9364,0,0,35.3459,0.1893
Neuroburg,Autonomous Vehicle,Solar Flare,Stable,Friday,1,53.7187,0,0,48.8352,0.0771
SolarisVille,Drone,Electromagnetic Storm,Stable,Wednesday,18,88.8698,1,0,44.4349,0.4051
AquaCity,Autonomous Vehicle,Snowy,Stable,Thursday,5,53.6335,0,0,42.9068,0.3225
SolarisVille,Autonomous Vehicle,Solar Flare,Recession,Saturday,14,79.451,1,0,70.6231,0.0338
Neuroburg,Drone,Clear,Stable,Thursday,12,30.1095,0,0,17.1077,0.0887
TechHaven,Autonomous Vehicle,Solar Flare,Recession,Friday,9,39.6741,0,0,36.0673,0.0614
MetropolisX,Car,Rainy,Stable,Thursday,4,88.518,0,0,105.8827,0.6934
MetropolisX,Car,Rainy,Recession,Thursday,5,44.7642,0,0,53.5457,0.1731
MetropolisX,Autonomous Vehicle,Solar Flare,Recession,Tuesday,11,79.0665,0,0,71.8787,0.1273
AquaCity,Drone,Snowy,Recession,Friday,13,53.8018,0,0,26.9009,0.2462
